,Time Period,Wind Direction (degrees),Wind Speed (m_s-1),Air Pressure (pa),Temperature (K),Power Generated (watts)
0,2019-10-07 14:50:00,10.0,7.2,102370.0,291.15,312351.57819475257
1,2019-10-07 15:50:00,360.0,7.7,102410.0,293.15,379590.16331767186
2,2019-10-07 16:50:00,360.0,6.7,102410.0,295.15,248378.66767642234
3,2019-10-07 17:50:00,30.0,5.1,102340.0,296.15,109102.45181728482
4,2019-10-07 18:50:00,360.0,6.2,102200.0,297.15,195092.48300848424
5,2019-10-07 20:50:00,10.0,5.7,102100.0,299.15,150435.94150167622
6,2019-10-07 21:50:00,360.0,6.2,102030.0,299.15,193465.82267464377
7,2019-10-07 22:50:00,340.0,5.1,102030.0,299.15,107681.15724385789
8,2019-10-07 23:50:00,10.0,4.1,102070.0,297.15,56346.151263502696
9,2019-10-08 01:50:00,350.0,4.1,102100.0,294.15,56937.54872892564
10,2019-10-08 02:15:00,350.0,3.6,102130.0,293.84999999999997,38594.50237380675
11,2019-10-08 02:35:00,350.0,2.6,102130.0,293.75,14544.065006582736
12,2019-10-08 02:55:00,350.0,2.1,102130.0,292.65,7692.2429800804275
13,2019-10-08 03:15:00,20.0,1.5,102130.0,291.75,2811.943245021043
14,2019-10-08 03:35:00,360.0,1.5,102170.0,292.15,2809.1930570296677
15,2019-10-08 03:55:00,10.0,1.5,102170.0,292.34999999999997,2807.271255725047
16,2019-10-08 04:15:00,10.0,1.5,102170.0,291.25,2817.8738252745666
17,2019-10-08 04:35:00,20.0,1.5,102170.0,290.95,2820.7793490675976
18,2019-10-08 04:55:00,30.0,1.5,102170.0,290.75,2822.7196959973085
19,2019-10-08 05:15:00,0.0,0.0,102170.0,290.75,0.0
20,2019-10-08 05:35:00,0.0,0.0,102130.0,291.25,0.0
21,2019-10-08 05:55:00,30.0,1.5,102130.0,290.15,2827.4493942267427
22,2019-10-08 06:15:00,30.0,1.5,102130.0,289.75,2831.352689335252
23,2019-10-08 06:35:00,20.0,1.5,102100.0,289.75,2830.5209985423403
24,2019-10-08 06:55:00,30.0,1.5,102100.0,289.65,2831.498219670786
25,2019-10-08 07:15:00,0.0,0.0,102100.0,289.45,0.0
26,2019-10-08 07:35:00,0.0,0.0,102100.0,289.65,0.0
27,2019-10-08 07:55:00,0.0,0.0,102100.0,289.15,0.0
28,2019-10-08 08:15:00,0.0,0.0,102100.0,289.34999999999997,0.0
29,2019-10-08 08:35:00,0.0,0.0,102070.0,289.15,0.0
30,2019-10-08 08:55:00,0.0,0.0,102070.0,288.84999999999997,0.0
31,2019-10-08 09:15:00,0.0,0.0,102100.0,288.75,0.0
32,2019-10-08 09:35:00,0.0,0.0,102100.0,288.95,0.0
33,2019-10-08 09:55:00,0.0,0.0,102100.0,288.34999999999997,0.0
34,2019-10-08 10:15:00,60.0,1.5,102100.0,287.65,2851.1853270559473
35,2019-10-08 10:35:00,60.0,1.5,102100.0,287.65,2851.1853270559473
36,2019-10-08 10:55:00,0.0,0.0,102130.0,287.84999999999997,0.0
37,2019-10-08 11:15:00,0.0,0.0,102130.0,287.84999999999997,0.0
38,2019-10-08 11:35:00,0.0,0.0,102130.0,287.65,0.0
39,2019-10-08 11:50:00,0.0,0.0,102130.0,287.15,0.0
40,2019-10-08 12:50:00,0.0,0.0,102130.0,287.15,0.0
41,2019-10-08 13:50:00,120.0,1.5,102170.0,291.15,2818.841667907325
42,2019-10-08 14:50:00,120.0,1.5,102200.0,292.15,2810.0179155175892
43,2019-10-08 15:50:00,140.0,2.6,102170.0,294.15,14529.975802538398
44,2019-10-08 16:50:00,90.0,3.1,102130.0,295.15,24534.99265656418
45,2019-10-08 17:50:00,50.0,1.5,102030.0,296.15,2767.4528686276176
46,2019-10-08 18:50:00,90.0,1.5,101900.0,298.15,2745.3862483515086
47,2019-10-08 19:50:00,140.0,2.1,101760.0,298.15,7522.989840146151
48,2019-10-08 20:50:00,80.0,3.6,101690.0,299.15,37747.400493094254
49,2019-10-08 21:50:00,80.0,3.6,101630.0,299.15,37725.12845032126
50,2019-10-08 22:50:00,100.0,3.1,101560.0,299.15,24071.828078551433
51,2019-10-08 23:50:00,110.0,3.1,101560.0,298.15,24152.565385539692
52,2019-10-09 00:50:00,110.0,3.1,101560.0,296.15,24315.67573762843
53,2019-10-09 02:15:00,120.0,1.5,101630.0,294.15,2775.3461440788287
54,2019-10-09 02:35:00,120.0,1.5,101630.0,293.65,2780.071746231185
55,2019-10-09 02:55:00,120.0,2.1,101630.0,293.65,7628.516871658372
56,2019-10-09 03:15:00,120.0,1.5,101630.0,293.15,2784.8134684659294
57,2019-10-09 03:35:00,0.0,0.0,101660.0,292.75,0.0
58,2019-10-09 03:55:00,100.0,1.5,101630.0,292.25,2793.389455195166
59,2019-10-09 04:15:00,110.0,1.5,101630.0,292.25,2793.389455195166
60,2019-10-09 04:35:00,120.0,1.5,101630.0,291.95,2796.2598673772472
61,2019-10-09 04:55:00,120.0,2.1,101630.0,291.75,7678.197015809702
62,2019-10-09 05:15:00,110.0,3.1,101590.0,291.75,24689.681276716867
63,2019-10-09 05:35:00,120.0,2.1,101590.0,291.95,7669.917126432048
64,2019-10-09 05:55:00,100.0,2.6,101590.0,291.45,14581.333766129019
65,2019-10-09 06:15:00,120.0,2.6,101560.0,291.34999999999997,14582.031100612874
66,2019-10-09 06:35:00,130.0,2.1,101560.0,291.25,7686.080856090481
67,2019-10-09 06:55:00,120.0,1.5,101520.0,291.15,2800.9083500631455
68,2019-10-09 07:15:00,120.0,2.1,101520.0,290.95,7690.9756832297935
69,2019-10-09 07:35:00,140.0,2.6,101560.0,291.25,14587.037806570164
70,2019-10-09 07:55:00,130.0,1.5,101520.0,291.15,2800.9083500631455
71,2019-10-09 08:15:00,140.0,2.1,101490.0,291.25,7680.783242266866
72,2019-10-09 08:35:00,150.0,2.6,101520.0,291.65,14561.294272348945
73,2019-10-09 08:55:00,140.0,3.1,101460.0,291.84999999999997,24649.638148890535
74,2019-10-09 09:15:00,140.0,1.5,101460.0,291.65,2794.453973277533
75,2019-10-09 09:35:00,150.0,2.6,101460.0,291.75,14547.70023849557
76,2019-10-09 09:55:00,150.0,3.1,101490.0,291.95,24648.48102941322
77,2019-10-09 10:15:00,150.0,3.1,101490.0,291.75,24665.378017265426
78,2019-10-09 10:35:00,140.0,4.1,101460.0,291.95,57007.0089551487
79,2019-10-09 10:55:00,140.0,3.6,101460.0,292.04999999999995,38577.62224981878
80,2019-10-09 11:15:00,160.0,4.1,101490.0,292.04999999999995,57004.33958267185
81,2019-10-09 11:35:00,170.0,3.1,101490.0,291.54999999999995,24682.29818740247
82,2019-10-09 11:50:00,160.0,3.1,101490.0,291.15,24716.208265626618
83,2019-10-09 12:50:00,160.0,3.1,101490.0,291.15,24716.208265626618
84,2019-10-09 13:50:00,160.0,3.1,101520.0,292.15,24638.88817155802
85,2019-10-09 14:50:00,150.0,4.1,101520.0,294.15,56614.10330029903
86,2019-10-09 15:50:00,150.0,5.1,101520.0,295.15,108594.95665395648
87,2019-10-09 16:50:00,150.0,6.2,101420.0,298.15,192954.16946840766
88,2019-10-09 17:50:00,160.0,4.1,101320.0,301.15,55189.21162662673
89,2019-10-09 18:50:00,150.0,6.7,101190.0,303.15,238943.23428656827
90,2019-10-09 19:50:00,170.0,6.7,101050.0,303.15,238612.64773848924
91,2019-10-09 21:50:00,160.0,6.2,100920.0,305.15,187598.44859645245
92,2019-10-09 22:50:00,150.0,7.2,100850.0,304.15,294561.42864169844
93,2019-10-09 23:50:00,140.0,5.7,100850.0,303.15,146633.50087347094
94,2019-10-10 00:50:00,130.0,5.1,100880.0,302.15,105410.36320485856
95,2019-10-10 01:50:00,130.0,5.1,100920.0,301.15,105802.32444206283
96,2019-10-10 02:15:00,130.0,5.7,100920.0,301.15,147709.77882110912
97,2019-10-10 02:35:00,140.0,5.7,100950.0,300.84999999999997,147901.02402734724
98,2019-10-10 02:55:00,130.0,6.7,100950.0,300.75,240278.77096459336
99,2019-10-10 03:15:00,130.0,5.7,100980.0,300.25,148240.6203672867
100,2019-10-10 03:35:00,140.0,5.1,101020.0,299.95,106330.86152417144
101,2019-10-10 03:55:00,140.0,5.1,101020.0,299.84999999999997,106366.32287535511
102,2019-10-10 04:15:00,130.0,4.6,101020.0,299.65,78101.05198565136
103,2019-10-10 04:35:00,140.0,6.7,101020.0,299.34999999999997,241569.89819150345
104,2019-10-10 04:55:00,140.0,6.2,101020.0,299.25,191486.68470097613
105,2019-10-10 05:15:00,150.0,6.7,101020.0,299.04999999999995,241812.23549114383
106,2019-10-10 05:35:00,150.0,5.1,101020.0,298.75,106757.9645662769
107,2019-10-10 05:55:00,160.0,6.2,101020.0,298.65,191871.38924080736
108,2019-10-10 06:15:00,150.0,5.1,101020.0,298.45,106865.27697830532
109,2019-10-10 06:35:00,150.0,4.6,101020.0,298.34999999999997,78441.36158036008
110,2019-10-10 06:55:00,150.0,4.1,101020.0,298.25,55560.83813821347
111,2019-10-10 07:15:00,160.0,5.1,101020.0,298.34999999999997,106901.09574049011
112,2019-10-10 07:35:00,160.0,6.7,101020.0,298.25,242460.85171375205
113,2019-10-10 07:55:00,160.0,5.1,101020.0,298.34999999999997,106901.09574049011
114,2019-10-10 08:15:00,150.0,4.1,101020.0,298.45,55523.60520932206
115,2019-10-10 08:35:00,160.0,6.2,101020.0,298.65,191871.38924080736
116,2019-10-10 08:55:00,150.0,4.6,100980.0,298.95,78252.93044142566
117,2019-10-10 09:15:00,160.0,4.6,101020.0,298.95,78283.92783910496
118,2019-10-10 09:35:00,170.0,4.6,101020.0,298.84999999999997,78310.12289610317
119,2019-10-10 09:55:00,160.0,4.1,101020.0,298.84999999999997,55449.288856356594
120,2019-10-10 10:15:00,160.0,4.6,101020.0,298.84999999999997,78310.12289610317
121,2019-10-10 10:35:00,160.0,5.1,101020.0,298.84999999999997,106722.24164020487
122,2019-10-10 10:55:00,170.0,5.1,101050.0,298.65,106825.42603954337
123,2019-10-10 11:15:00,150.0,4.6,101050.0,298.65,78385.83703843162
124,2019-10-10 11:35:00,160.0,6.2,101050.0,298.45,192056.98622561575
125,2019-10-10 11:50:00,160.0,5.1,101050.0,299.15,106646.87777606427
126,2019-10-10 12:50:00,180.0,4.1,101120.0,299.15,55448.516386208685
127,2019-10-10 13:50:00,160.0,3.6,101190.0,299.15,37561.800136652644
128,2019-10-10 14:50:00,140.0,3.1,101220.0,299.15,23991.24102117936
129,2019-10-10 15:50:00,160.0,5.1,101190.0,299.15,106794.63198574907
130,2019-10-10 16:50:00,160.0,5.1,101190.0,301.15,106085.38654669377
131,2019-10-10 17:50:00,180.0,5.1,101080.0,302.15,105619.34489241776
132,2019-10-10 18:50:00,180.0,5.1,100980.0,304.15,104821.01972972554
133,2019-10-10 19:50:00,160.0,5.7,100850.0,305.15,145672.44237192438
134,2019-10-10 20:50:00,180.0,5.7,100810.0,306.15,145139.03274296536
135,2019-10-10 21:50:00,200.0,6.7,100810.0,305.15,236485.73834360577
136,2019-10-10 22:50:00,170.0,4.1,100750.0,305.15,54159.364177451556
137,2019-10-10 23:50:00,170.0,3.1,100750.0,305.15,23410.304815810276
138,2019-10-11 00:50:00,170.0,3.1,100710.0,304.15,23477.949446544546
140,2019-10-11 02:15:00,310.0,2.1,100810.0,298.25,7450.258696393188
141,2019-10-11 02:35:00,340.0,8.2,100880.0,296.65,446264.7508275786
142,2019-10-11 02:55:00,340.0,7.7,101080.0,292.65,375300.53783584124
143,2019-10-11 03:15:00,350.0,7.7,101080.0,290.84999999999997,377623.1817007356
144,2019-10-11 03:35:00,340.0,7.7,101190.0,290.15,378946.15340669587
145,2019-10-11 03:55:00,350.0,7.2,101290.0,289.45,310871.43147916504
148,2019-10-11 04:55:00,360.0,8.2,101390.0,288.65,460951.7040819581
149,2019-10-11 05:15:00,360.0,8.2,101490.0,288.65,461406.336396863
150,2019-10-11 05:35:00,350.0,7.7,101460.0,288.75,381799.4927601463
151,2019-10-11 05:55:00,350.0,5.1,101490.0,288.25,111161.5954341053
152,2019-10-11 06:15:00,350.0,7.7,101560.0,287.95,383237.5819704662
153,2019-10-11 06:35:00,340.0,7.7,101660.0,287.25,384549.7647425561
154,2019-10-11 06:55:00,340.0,8.8,101690.0,287.04999999999995,574591.2643981307
155,2019-10-11 07:15:00,340.0,6.2,101690.0,286.65,201229.51302081576
156,2019-10-11 07:35:00,340.0,4.1,101730.0,286.15,58317.26807768126
157,2019-10-11 07:55:00,340.0,6.7,101730.0,285.65,254935.03925541585
159,2019-10-11 08:35:00,340.0,6.7,101830.0,284.34999999999997,256352.30440524383
160,2019-10-11 08:55:00,340.0,6.7,101860.0,283.65,257060.64831985737
161,2019-10-11 09:15:00,330.0,6.7,101930.0,283.45,257418.8094970987
163,2019-10-11 09:55:00,340.0,6.2,102000.0,282.15,205062.14322470943
164,2019-10-11 10:15:00,340.0,6.2,102000.0,281.65,205426.1804042314
165,2019-10-11 10:35:00,330.0,6.7,102070.0,281.65,259419.7722847605
166,2019-10-11 10:55:00,340.0,6.2,102070.0,281.25,205859.52133739923
167,2019-10-11 11:15:00,350.0,7.2,102100.0,281.45,322264.36473250214
168,2019-10-11 11:35:00,330.0,6.7,102200.0,281.45,259934.75855967595
170,2019-10-11 12:50:00,340.0,6.2,102410.0,279.15,208099.05542484822
171,2019-10-11 13:50:00,330.0,4.1,102540.0,279.15,60255.61973257021
172,2019-10-11 14:50:00,330.0,3.1,102610.0,280.15,25970.14944537109
173,2019-10-11 15:50:00,330.0,4.1,102680.0,280.15,60122.51091002676
174,2019-10-11 16:50:00,340.0,6.2,102640.0,282.15,206348.80765278605
175,2019-10-11 17:50:00,340.0,6.2,102640.0,285.15,204177.85754597085
176,2019-10-11 18:50:00,340.0,8.8,102540.0,287.15,579192.3478263444
177,2019-10-11 19:50:00,330.0,8.8,102510.0,289.15,575017.8941099128
178,2019-10-11 20:50:00,330.0,8.8,102410.0,290.15,572477.0937803526
179,2019-10-11 21:50:00,340.0,8.8,102470.0,290.15,572812.4968232862
180,2019-10-11 22:50:00,340.0,8.8,102440.0,289.15,574625.2372707
181,2019-10-11 23:50:00,340.0,6.7,102440.0,288.15,254487.03419397023
182,2019-10-12 00:50:00,350.0,4.6,102510.0,287.15,82702.99063503403
183,2019-10-12 02:15:00,350.0,3.1,102570.0,286.15,25415.695183444797
184,2019-10-12 02:35:00,340.0,3.1,102610.0,286.25,25416.724426622575
185,2019-10-12 02:55:00,340.0,3.6,102610.0,285.75,39875.051532134516
186,2019-10-12 03:15:00,340.0,4.6,102610.0,285.65,83218.38067894487
187,2019-10-12 03:35:00,340.0,5.1,102640.0,285.15,113643.36956350313
188,2019-10-12 03:55:00,340.0,5.1,102640.0,285.15,113643.36956350313
189,2019-10-12 04:15:00,340.0,4.1,102640.0,284.65,59148.989814014145
190,2019-10-12 04:35:00,350.0,4.6,102640.0,284.34999999999997,83623.28273243457
191,2019-10-12 04:55:00,350.0,3.1,102680.0,283.65,25667.197956221335
192,2019-10-12 05:15:00,340.0,4.1,102640.0,283.54999999999995,59378.45159781036
193,2019-10-12 05:35:00,350.0,3.6,102640.0,283.65,40182.01063319305
194,2019-10-12 05:55:00,350.0,3.6,102640.0,282.65,40324.17235487426
195,2019-10-12 06:15:00,350.0,2.6,102640.0,281.95,15228.421706878209
196,2019-10-12 06:35:00,360.0,2.1,102640.0,281.54999999999995,8035.433334944961
197,2019-10-12 06:55:00,360.0,2.1,102640.0,281.75,8029.729389365585
198,2019-10-12 07:15:00,0.0,0.0,102640.0,280.84999999999997,0.0
199,2019-10-12 07:35:00,10.0,1.5,102640.0,281.25,2931.4885072287057
200,2019-10-12 07:55:00,0.0,0.0,102680.0,281.04999999999995,0.0
201,2019-10-12 08:15:00,0.0,0.0,102640.0,280.15,0.0
202,2019-10-12 08:35:00,0.0,0.0,102640.0,280.75,0.0
203,2019-10-12 08:55:00,0.0,0.0,102640.0,280.65,0.0
204,2019-10-12 09:15:00,0.0,0.0,102640.0,280.84999999999997,0.0
205,2019-10-12 09:35:00,0.0,0.0,102640.0,280.65,0.0
206,2019-10-12 09:55:00,0.0,0.0,102640.0,280.45,0.0
207,2019-10-12 10:15:00,0.0,0.0,102610.0,280.04999999999995,0.0
208,2019-10-12 10:35:00,0.0,0.0,102640.0,279.75,0.0
209,2019-10-12 10:55:00,0.0,0.0,102640.0,279.25,0.0
210,2019-10-12 11:15:00,0.0,0.0,102640.0,280.34999999999997,0.0
211,2019-10-12 11:35:00,0.0,0.0,102680.0,280.34999999999997,0.0
212,2019-10-12 11:50:00,0.0,0.0,102680.0,280.15,0.0
213,2019-10-12 12:50:00,0.0,0.0,102680.0,280.15,0.0
214,2019-10-12 13:50:00,0.0,0.0,102640.0,282.15,0.0
215,2019-10-12 14:50:00,0.0,0.0,102640.0,284.15,0.0
216,2019-10-12 15:50:00,70.0,3.1,102640.0,286.15,25433.040398057656
217,2019-10-12 16:50:00,70.0,3.1,102570.0,287.15,25327.18501390468
218,2019-10-12 18:50:00,70.0,3.1,102300.0,290.15,24999.334453528674
219,2019-10-12 19:50:00,0.0,0.0,102170.0,291.15,0.0
220,2019-10-12 20:50:00,0.0,0.0,102100.0,291.15,0.0
221,2019-10-12 21:50:00,20.0,2.1,102000.0,292.15,7695.599748907896
222,2019-10-12 22:50:00,0.0,0.0,101930.0,292.15,0.0
223,2019-10-12 23:50:00,0.0,0.0,101900.0,291.15,0.0
224,2019-10-13 00:50:00,0.0,0.0,101860.0,289.15,0.0
225,2019-10-13 01:50:00,0.0,0.0,101860.0,287.15,0.0
226,2019-10-13 02:15:00,100.0,1.5,101830.0,287.45,2845.62399604254
227,2019-10-13 02:35:00,120.0,1.5,101830.0,287.25,2847.605283420115
228,2019-10-13 02:55:00,140.0,1.5,101830.0,287.04999999999995,2849.589331692835
229,2019-10-13 03:15:00,0.0,0.0,101800.0,287.04999999999995,0.0
230,2019-10-13 03:35:00,130.0,1.5,101800.0,286.75,2851.730201413014
231,2019-10-13 03:55:00,0.0,0.0,101800.0,287.25,0.0
232,2019-10-13 04:15:00,0.0,0.0,101800.0,287.34999999999997,0.0
233,2019-10-13 04:35:00,200.0,1.5,101800.0,287.25,2846.766354239102
234,2019-10-13 04:55:00,0.0,0.0,101800.0,287.04999999999995,0.0
235,2019-10-13 05:15:00,200.0,1.5,101800.0,287.15,2847.7577407458894
236,2019-10-13 05:35:00,0.0,0.0,101760.0,286.84999999999997,0.0
237,2019-10-13 05:55:00,0.0,0.0,101760.0,286.84999999999997,0.0
238,2019-10-13 06:15:00,0.0,0.0,101760.0,286.84999999999997,0.0
239,2019-10-13 06:35:00,0.0,0.0,101730.0,286.65,0.0
240,2019-10-13 06:55:00,0.0,0.0,101730.0,286.65,0.0
241,2019-10-13 07:15:00,0.0,0.0,101760.0,286.54999999999995,0.0
242,2019-10-13 07:35:00,0.0,0.0,101760.0,285.84999999999997,0.0
243,2019-10-13 07:55:00,0.0,0.0,101760.0,286.54999999999995,0.0
244,2019-10-13 08:15:00,0.0,0.0,101760.0,286.84999999999997,0.0
245,2019-10-13 08:35:00,0.0,0.0,101760.0,287.25,0.0
246,2019-10-13 08:55:00,0.0,0.0,101760.0,287.65,0.0
247,2019-10-13 09:15:00,0.0,0.0,101760.0,288.25,0.0
248,2019-10-13 09:35:00,0.0,0.0,101760.0,287.95,0.0
249,2019-10-13 09:55:00,170.0,1.5,101760.0,288.04999999999995,2837.7445769097517
250,2019-10-13 10:15:00,160.0,2.1,101760.0,287.95,7789.475328493055
251,2019-10-13 10:35:00,0.0,0.0,101760.0,287.95,0.0
252,2019-10-13 10:55:00,180.0,2.1,101800.0,288.15,7787.128561999722
253,2019-10-13 11:15:00,180.0,1.5,101760.0,287.84999999999997,2839.7162597841025
254,2019-10-13 11:35:00,170.0,1.5,101760.0,287.95,2838.7300759814334
255,2019-10-13 11:50:00,170.0,2.6,101760.0,288.15,14773.004318335987
256,2019-10-13 12:50:00,170.0,2.6,101800.0,287.15,14830.278533733259
257,2019-10-13 13:50:00,170.0,2.6,101830.0,288.15,14783.166565803394
258,2019-10-13 14:50:00,170.0,2.6,101830.0,290.15,14681.266399918142
259,2019-10-13 15:50:00,200.0,3.1,101830.0,292.15,24714.12512322452
260,2019-10-13 16:50:00,210.0,3.6,101760.0,295.15,38285.30572941649
261,2019-10-13 17:50:00,170.0,2.6,101690.0,296.15,14364.04843059524
262,2019-10-13 18:50:00,140.0,4.1,101590.0,297.15,56081.17475124169
263,2019-10-13 19:50:00,150.0,3.1,101490.0,298.15,24135.918284545325
264,2019-10-13 20:50:00,160.0,3.6,101460.0,299.15,37662.02432913111
265,2019-10-13 21:50:00,190.0,4.6,101420.0,299.15,78541.35700438824
266,2019-10-13 22:50:00,130.0,4.6,101420.0,297.15,79069.98804597926
267,2019-10-14 00:50:00,160.0,2.6,101520.0,294.15,14437.53688434666
268,2019-10-14 01:50:00,160.0,2.1,101560.0,294.15,7610.304434255832
269,2019-10-14 02:15:00,160.0,2.1,101590.0,292.45,7656.803915410619
270,2019-10-14 02:35:00,160.0,1.5,101590.0,292.25,2792.2900202034525
271,2019-10-14 02:55:00,150.0,2.1,101590.0,291.84999999999997,7672.545160396903
272,2019-10-14 03:15:00,140.0,2.6,101590.0,291.65,14571.33456587795
273,2019-10-14 03:35:00,140.0,3.1,101630.0,291.75,24699.402580497444
274,2019-10-14 03:55:00,140.0,3.1,101590.0,291.65,24698.14679404131
275,2019-10-14 04:15:00,140.0,3.1,101630.0,291.65,24707.87143103079
276,2019-10-14 04:35:00,150.0,2.6,101630.0,291.54999999999995,14582.071729622001
277,2019-10-14 04:55:00,150.0,2.1,101630.0,291.45,7686.100461013829
278,2019-10-14 05:15:00,140.0,2.1,101630.0,291.25,7691.378469914097
279,2019-10-14 05:35:00,140.0,1.5,101590.0,291.04999999999995,2803.802640111524
280,2019-10-14 05:55:00,140.0,2.6,101630.0,290.95,14612.143023788605
281,2019-10-14 06:15:00,150.0,2.1,101590.0,291.15,7690.9919459448265
282,2019-10-14 06:35:00,140.0,2.1,101590.0,291.04999999999995,7693.634444466023
283,2019-10-14 06:55:00,0.0,0.0,101590.0,291.15,0.0
284,2019-10-14 07:15:00,110.0,2.1,101590.0,290.84999999999997,7698.924892768906
285,2019-10-14 07:35:00,120.0,1.5,101590.0,290.65,2807.6613053654196
286,2019-10-14 07:55:00,130.0,2.1,101590.0,290.65,7704.222621922712
287,2019-10-14 08:15:00,130.0,2.1,101590.0,290.84999999999997,7698.924892768906
288,2019-10-14 08:35:00,130.0,2.6,101560.0,290.95,14602.078574200243
289,2019-10-14 08:55:00,120.0,1.5,101560.0,290.95,2803.9380512019693
290,2019-10-14 09:15:00,120.0,1.5,101590.0,290.84999999999997,2805.730646052808
291,2019-10-14 09:35:00,120.0,1.5,101520.0,290.34999999999997,2808.6256797688475
292,2019-10-14 09:55:00,130.0,3.1,101520.0,290.65,24766.04568835602
293,2019-10-14 10:15:00,140.0,2.6,101560.0,290.75,14612.122996263317
294,2019-10-14 10:35:00,140.0,2.1,101590.0,290.65,7704.222621922712
295,2019-10-14 10:55:00,140.0,1.5,101590.0,290.65,2807.6613053654196
296,2019-10-14 11:15:00,140.0,2.6,101590.0,290.75,14616.439298841971
297,2019-10-14 11:35:00,130.0,1.5,101590.0,290.95,2804.766311752738
298,2019-10-14 11:50:00,120.0,1.5,101590.0,291.15,2802.839630446365
299,2019-10-14 12:50:00,100.0,1.5,101590.0,290.15,2812.499598154262
300,2019-10-14 13:50:00,100.0,1.5,101660.0,291.15,2804.770910829584
301,2019-10-14 14:50:00,140.0,3.1,101690.0,292.15,24680.147145052553
302,2019-10-14 15:50:00,150.0,3.1,101690.0,293.15,24595.95766135802
303,2019-10-14 16:50:00,150.0,3.1,101630.0,295.15,24414.876174352463
304,2019-10-14 17:50:00,190.0,1.5,101630.0,296.15,2756.603303328676
305,2019-10-14 18:50:00,180.0,3.6,101520.0,297.15,37937.93457733506
306,2019-10-14 19:50:00,150.0,2.1,101420.0,297.15,7523.086620508487
307,2019-10-14 20:50:00,150.0,2.6,101420.0,297.15,14277.69900033011
308,2019-10-14 21:50:00,120.0,3.1,101360.0,296.15,24267.791382099425
309,2019-10-14 22:50:00,120.0,2.6,101360.0,295.15,14365.943852273782
310,2019-10-14 23:50:00,140.0,2.6,101390.0,294.15,14419.049100708311
311,2019-10-15 01:50:00,120.0,3.6,101420.0,294.15,38287.10790524975
312,2019-10-15 02:15:00,110.0,2.1,101460.0,293.34999999999997,7623.544788085022
313,2019-10-15 02:35:00,0.0,0.0,101460.0,293.34999999999997,0.0
314,2019-10-15 02:55:00,130.0,2.6,101460.0,293.34999999999997,14468.353654614226
315,2019-10-15 03:15:00,130.0,3.1,101490.0,293.45,24522.487771467673
316,2019-10-15 03:35:00,130.0,4.1,101460.0,293.65,56676.98370323741
317,2019-10-15 03:55:00,130.0,4.1,101460.0,293.65,56676.98370323741
318,2019-10-15 04:15:00,130.0,2.1,101460.0,293.65,7615.756388846388
319,2019-10-15 04:35:00,130.0,2.1,101460.0,293.75,7613.16379092678
320,2019-10-15 04:55:00,140.0,2.6,101460.0,293.95,14438.821379762145
321,2019-10-15 05:15:00,120.0,2.1,101420.0,293.95,7604.984484722221
322,2019-10-15 05:35:00,120.0,2.6,101390.0,293.95,14428.85964610767
323,2019-10-15 05:55:00,120.0,2.1,101390.0,294.15,7597.56564187868
324,2019-10-15 06:15:00,120.0,2.1,101390.0,294.15,7597.56564187868
325,2019-10-15 06:35:00,120.0,2.1,101360.0,294.25,7592.736373264673
326,2019-10-15 06:55:00,110.0,1.5,101360.0,294.34999999999997,2766.0921576883716
327,2019-10-15 07:15:00,120.0,2.1,101360.0,294.45,7587.579140204212
328,2019-10-15 07:35:00,130.0,2.6,101360.0,294.65,14390.321832678113
329,2019-10-15 07:55:00,140.0,2.6,101320.0,294.95,14370.012006664232
330,2019-10-15 08:15:00,150.0,2.6,101290.0,295.15,14356.022620331603
331,2019-10-15 08:35:00,150.0,2.1,101290.0,295.15,7564.356252098942
332,2019-10-15 08:55:00,160.0,1.5,101250.0,295.15,2755.6009637664565
333,2019-10-15 09:15:00,160.0,1.5,101250.0,295.25,2754.6676526864344
334,2019-10-15 09:35:00,170.0,2.1,101250.0,295.45,7553.691228655805
335,2019-10-15 09:55:00,170.0,2.6,101220.0,295.65,14321.839420879887
336,2019-10-15 10:15:00,170.0,2.6,101250.0,295.65,14326.084186564796
337,2019-10-15 10:35:00,170.0,3.1,101250.0,295.75,24274.241400741474
338,2019-10-15 10:55:00,180.0,3.1,101290.0,295.65,24292.044933696176
339,2019-10-15 11:15:00,180.0,3.1,101290.0,295.84999999999997,24275.623067930625
340,2019-10-15 11:35:00,180.0,3.6,101250.0,295.95,37990.455119024096
341,2019-10-15 11:50:00,160.0,2.6,101290.0,296.15,14307.547109204366
342,2019-10-15 12:50:00,180.0,3.6,101250.0,296.15,37964.798894057676
343,2019-10-15 13:50:00,160.0,3.1,101290.0,296.15,24251.031857664275
344,2019-10-15 14:50:00,200.0,4.1,101320.0,296.15,56120.9896382193
345,2019-10-15 15:50:00,210.0,4.1,101360.0,296.15,56143.14557569984
346,2019-10-15 16:50:00,200.0,4.1,101320.0,297.15,55932.12546309487
347,2019-10-15 17:50:00,200.0,5.1,101290.0,299.15,106900.1707069525
348,2019-10-15 18:50:00,190.0,5.1,101190.0,299.15,106794.63198574907
349,2019-10-15 19:50:00,200.0,4.6,101080.0,299.15,78278.05527512879
350,2019-10-15 20:50:00,210.0,6.2,101050.0,301.15,190335.07401306662
351,2019-10-15 21:50:00,190.0,4.1,101020.0,301.15,55025.80101186175
352,2019-10-15 23:50:00,200.0,2.1,100980.0,300.15,7415.581449198761
