Time Period,Location,Wind Direction (degrees),Wind Speed (m_s-1),Air Pressure (pa),Temperature (C)
2019-11-12T11:35:00+00:00,https://api.weather.gov/stations/KGPM,340.0,5.7,103760.0,-4.2
2019-11-12T11:55:00+00:00,https://api.weather.gov/stations/KGPM,340.0,3.6,103790.0,-4.3
2019-11-12T12:15:00+00:00,https://api.weather.gov/stations/KGPM,340.0,5.7,103790.0,-4.5
2019-11-12T12:35:00+00:00,https://api.weather.gov/stations/KGPM,340.0,5.1,103830.0,-4.5
2019-11-12T12:55:00+00:00,https://api.weather.gov/stations/KGPM,340.0,3.6,103830.0,-4.6
2019-11-12T13:15:00+00:00,https://api.weather.gov/stations/KGPM,340.0,5.1,103830.0,-4.6
2019-11-12T13:50:00+00:00,https://api.weather.gov/stations/KGPM,340.0,6.2,103830.0,-4.0
2019-11-12T14:50:00+00:00,https://api.weather.gov/stations/KGPM,340.0,5.1,103860.0,-3.0
2019-11-12T16:50:00+00:00,https://api.weather.gov/stations/KGPM,330.0,4.1,103860.0,-1.0
2019-11-12T17:50:00+00:00,https://api.weather.gov/stations/KGPM,330.0,5.1,103730.0,1.0
2019-11-12T18:50:00+00:00,https://api.weather.gov/stations/KGPM,330.0,3.6,103620.0,2.0
2019-11-12T19:50:00+00:00,https://api.weather.gov/stations/KGPM,340.0,4.6,103520.0,2.0
2019-11-12T20:50:00+00:00,https://api.weather.gov/stations/KGPM,290.0,2.1,103420.0,3.0
2019-11-12T21:50:00+00:00,https://api.weather.gov/stations/KGPM,330.0,2.1,103320.0,3.0
2019-11-12T22:50:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,103320.0,2.0
2019-11-12T23:50:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,103220.0,2.0
2019-11-13T00:15:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,103220.0,2.1
2019-11-13T00:35:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,103220.0,1.9
2019-11-13T00:55:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,103180.0,1.8
2019-11-13T01:15:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,103220.0,1.8
2019-11-13T01:35:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,103180.0,1.3
2019-11-13T01:55:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,103180.0,1.4
2019-11-13T02:15:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,103150.0,1.5
2019-11-13T02:35:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,103150.0,1.1
2019-11-13T02:55:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,103120.0,1.1
2019-11-13T03:15:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,103150.0,0.3
2019-11-13T03:35:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,103150.0,-0.1
2019-11-13T03:55:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,103150.0,0.5
2019-11-13T04:15:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,103120.0,0.0
2019-11-13T04:35:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,103080.0,-1.2
2019-11-13T04:55:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,103050.0,-1.5
2019-11-13T05:15:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,103050.0,-0.8
2019-11-13T05:35:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,102980.0,-1.0
2019-11-13T05:55:00+00:00,https://api.weather.gov/stations/KGPM,160.0,1.5,102980.0,-1.0
2019-11-13T06:15:00+00:00,https://api.weather.gov/stations/KGPM,200.0,2.1,102980.0,-1.3
2019-11-13T06:35:00+00:00,https://api.weather.gov/stations/KGPM,200.0,1.5,102950.0,-1.5
2019-11-13T06:55:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,102910.0,-1.9
2019-11-13T07:15:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,102880.0,-2.1
2019-11-13T07:35:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,102880.0,-2.2
2019-11-13T07:55:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,102880.0,-2.9
2019-11-13T08:15:00+00:00,https://api.weather.gov/stations/KGPM,210.0,1.5,102880.0,-1.9
2019-11-13T08:35:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,102850.0,-2.8
2019-11-13T08:55:00+00:00,https://api.weather.gov/stations/KGPM,200.0,2.1,102810.0,-2.5
2019-11-13T09:15:00+00:00,https://api.weather.gov/stations/KGPM,200.0,2.1,102850.0,-2.5
2019-11-13T09:35:00+00:00,https://api.weather.gov/stations/KGPM,190.0,1.5,102810.0,-2.6
2019-11-13T09:55:00+00:00,https://api.weather.gov/stations/KGPM,200.0,1.5,102810.0,-2.6
2019-11-13T10:15:00+00:00,https://api.weather.gov/stations/KGPM,160.0,1.5,102810.0,-2.8
2019-11-13T10:35:00+00:00,https://api.weather.gov/stations/KGPM,180.0,1.5,102780.0,-3.0
2019-11-13T10:55:00+00:00,https://api.weather.gov/stations/KGPM,180.0,1.5,102740.0,-3.1
2019-11-13T11:15:00+00:00,https://api.weather.gov/stations/KGPM,190.0,1.5,102710.0,-3.1
2019-11-13T11:35:00+00:00,https://api.weather.gov/stations/KGPM,200.0,1.5,102710.0,-3.2
2019-11-13T11:55:00+00:00,https://api.weather.gov/stations/KGPM,190.0,2.1,102710.0,-3.2
2019-11-13T12:15:00+00:00,https://api.weather.gov/stations/KGPM,200.0,1.5,102710.0,-3.3
2019-11-13T12:35:00+00:00,https://api.weather.gov/stations/KGPM,170.0,1.5,102680.0,-3.3
2019-11-13T12:55:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,102680.0,-3.3
2019-11-13T13:15:00+00:00,https://api.weather.gov/stations/KGPM,160.0,1.5,102640.0,-3.1
2019-11-13T13:50:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,,
2019-11-13T14:50:00+00:00,https://api.weather.gov/stations/KGPM,160.0,3.1,102610.0,0.0
2019-11-13T15:50:00+00:00,https://api.weather.gov/stations/KGPM,120.0,4.6,102540.0,2.0
2019-11-13T16:50:00+00:00,https://api.weather.gov/stations/KGPM,170.0,4.6,102470.0,4.0
2019-11-13T17:50:00+00:00,https://api.weather.gov/stations/KGPM,170.0,4.6,102410.0,4.0
2019-11-13T18:50:00+00:00,https://api.weather.gov/stations/KGPM,160.0,4.1,102240.0,6.0
2019-11-13T19:50:00+00:00,https://api.weather.gov/stations/KGPM,160.0,5.7,102100.0,8.0
2019-11-13T20:50:00+00:00,https://api.weather.gov/stations/KGPM,170.0,4.1,102030.0,8.0
2019-11-13T21:50:00+00:00,https://api.weather.gov/stations/KGPM,170.0,4.1,102030.0,8.0
2019-11-13T22:50:00+00:00,https://api.weather.gov/stations/KGPM,160.0,3.6,102000.0,7.0
2019-11-13T23:50:00+00:00,https://api.weather.gov/stations/KGPM,160.0,3.6,102030.0,6.0
2019-11-14T00:15:00+00:00,https://api.weather.gov/stations/KGPM,160.0,3.6,102030.0,5.5
2019-11-14T00:35:00+00:00,https://api.weather.gov/stations/KGPM,160.0,4.1,102030.0,5.3
2019-11-14T00:55:00+00:00,https://api.weather.gov/stations/KGPM,160.0,3.6,102030.0,5.1
2019-11-14T01:15:00+00:00,https://api.weather.gov/stations/KGPM,150.0,4.6,102030.0,5.0
2019-11-14T01:35:00+00:00,https://api.weather.gov/stations/KGPM,160.0,3.6,102030.0,5.0
2019-11-14T01:55:00+00:00,https://api.weather.gov/stations/KGPM,160.0,2.6,102070.0,4.8
2019-11-14T02:15:00+00:00,https://api.weather.gov/stations/KGPM,150.0,4.1,102070.0,4.7
2019-11-14T02:35:00+00:00,https://api.weather.gov/stations/KGPM,160.0,3.6,102100.0,4.7
2019-11-14T02:55:00+00:00,https://api.weather.gov/stations/KGPM,140.0,3.6,102100.0,4.6
2019-11-14T03:15:00+00:00,https://api.weather.gov/stations/KGPM,130.0,4.1,102100.0,4.5
2019-11-14T03:35:00+00:00,https://api.weather.gov/stations/KGPM,150.0,2.6,102130.0,4.5
2019-11-14T03:55:00+00:00,https://api.weather.gov/stations/KGPM,140.0,3.6,102170.0,4.5
2019-11-14T04:15:00+00:00,https://api.weather.gov/stations/KGPM,130.0,3.1,102130.0,4.3
2019-11-14T04:35:00+00:00,https://api.weather.gov/stations/KGPM,150.0,3.6,102130.0,4.5
2019-11-14T04:55:00+00:00,https://api.weather.gov/stations/KGPM,150.0,4.1,102130.0,4.5
2019-11-14T05:15:00+00:00,https://api.weather.gov/stations/KGPM,140.0,2.1,102170.0,4.5
2019-11-14T05:35:00+00:00,https://api.weather.gov/stations/KGPM,160.0,2.6,102200.0,4.5
2019-11-14T05:55:00+00:00,https://api.weather.gov/stations/KGPM,170.0,2.1,102200.0,4.2
2019-11-14T06:15:00+00:00,https://api.weather.gov/stations/KGPM,170.0,2.6,102200.0,4.2
2019-11-14T06:35:00+00:00,https://api.weather.gov/stations/KGPM,150.0,3.1,102170.0,4.3
2019-11-14T06:55:00+00:00,https://api.weather.gov/stations/KGPM,150.0,3.6,102200.0,4.2
2019-11-14T07:15:00+00:00,https://api.weather.gov/stations/KGPM,130.0,2.1,102240.0,4.2
2019-11-14T07:35:00+00:00,https://api.weather.gov/stations/KGPM,130.0,2.1,102240.0,4.2
2019-11-14T07:55:00+00:00,https://api.weather.gov/stations/KGPM,130.0,1.5,102240.0,4.3
2019-11-14T08:15:00+00:00,https://api.weather.gov/stations/KGPM,130.0,1.5,102240.0,4.3
2019-11-14T08:35:00+00:00,https://api.weather.gov/stations/KGPM,140.0,1.5,102240.0,4.5
2019-11-14T08:55:00+00:00,https://api.weather.gov/stations/KGPM,140.0,2.1,102240.0,4.5
2019-11-14T09:15:00+00:00,https://api.weather.gov/stations/KGPM,140.0,2.6,102240.0,4.5
2019-11-14T09:35:00+00:00,https://api.weather.gov/stations/KGPM,130.0,1.5,102270.0,4.5
2019-11-14T09:55:00+00:00,https://api.weather.gov/stations/KGPM,120.0,1.5,102270.0,4.6
2019-11-14T10:15:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,102300.0,4.7
2019-11-14T10:35:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,102300.0,4.7
2019-11-14T10:55:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,102340.0,4.8
2019-11-14T11:15:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,102340.0,4.9
2019-11-14T11:35:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,102370.0,4.8
2019-11-14T11:55:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,102370.0,5.0
2019-11-14T12:15:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,102440.0,5.0
2019-11-14T12:35:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,102470.0,5.0
2019-11-14T12:55:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,102510.0,5.0
2019-11-14T13:15:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,102510.0,5.1
2019-11-14T13:50:00+00:00,https://api.weather.gov/stations/KGPM,160.0,3.6,102540.0,6.0
2019-11-14T15:50:00+00:00,https://api.weather.gov/stations/KGPM,360.0,4.1,102740.0,8.0
2019-11-14T16:50:00+00:00,https://api.weather.gov/stations/KGPM,360.0,6.2,102780.0,10.0
2019-11-14T17:50:00+00:00,https://api.weather.gov/stations/KGPM,350.0,6.2,102780.0,11.0
2019-11-14T18:50:00+00:00,https://api.weather.gov/stations/KGPM,340.0,4.6,102710.0,12.0
2019-11-14T19:50:00+00:00,https://api.weather.gov/stations/KGPM,330.0,5.1,102640.0,13.0
2019-11-14T20:50:00+00:00,https://api.weather.gov/stations/KGPM,,,102610.0,13.0
2019-11-14T21:50:00+00:00,https://api.weather.gov/stations/KGPM,360.0,5.7,102610.0,14.0
2019-11-14T22:50:00+00:00,https://api.weather.gov/stations/KGPM,360.0,4.1,102710.0,13.0
2019-11-14T23:50:00+00:00,https://api.weather.gov/stations/KGPM,360.0,4.1,102710.0,13.0
2019-11-15T00:15:00+00:00,https://api.weather.gov/stations/KGPM,360.0,4.1,102780.0,10.8
2019-11-15T00:35:00+00:00,https://api.weather.gov/stations/KGPM,360.0,3.1,102810.0,10.0
2019-11-15T00:55:00+00:00,https://api.weather.gov/stations/KGPM,360.0,3.1,102810.0,9.7
2019-11-15T01:15:00+00:00,https://api.weather.gov/stations/KGPM,350.0,3.1,102850.0,9.4
2019-11-15T01:35:00+00:00,https://api.weather.gov/stations/KGPM,350.0,3.1,102850.0,9.4
2019-11-15T01:55:00+00:00,https://api.weather.gov/stations/KGPM,350.0,2.1,102880.0,9.0
2019-11-15T02:15:00+00:00,https://api.weather.gov/stations/KGPM,340.0,1.5,102880.0,9.1
2019-11-15T02:35:00+00:00,https://api.weather.gov/stations/KGPM,330.0,1.5,102910.0,9.1
2019-11-15T02:55:00+00:00,https://api.weather.gov/stations/KGPM,340.0,2.6,102910.0,8.5
2019-11-15T03:15:00+00:00,https://api.weather.gov/stations/KGPM,340.0,1.5,102910.0,7.0
2019-11-15T03:35:00+00:00,https://api.weather.gov/stations/KGPM,340.0,1.5,102950.0,7.4
2019-11-15T03:55:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,102950.0,7.0
2019-11-15T04:15:00+00:00,https://api.weather.gov/stations/KGPM,340.0,1.5,102950.0,6.5
2019-11-15T04:35:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,102980.0,6.3
2019-11-15T04:55:00+00:00,https://api.weather.gov/stations/KGPM,340.0,1.5,102980.0,6.7
2019-11-15T05:15:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,103010.0,6.5
2019-11-15T05:35:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,103010.0,6.4
2019-11-15T05:55:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,103010.0,6.1
2019-11-15T06:15:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,103010.0,6.8
2019-11-15T06:35:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,103050.0,6.7
2019-11-15T06:55:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,103050.0,6.3
2019-11-15T07:15:00+00:00,https://api.weather.gov/stations/KGPM,290.0,1.5,103050.0,6.0
2019-11-15T07:35:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,103010.0,5.2
2019-11-15T07:55:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,103010.0,5.4
2019-11-15T08:15:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,103050.0,5.1
2019-11-15T08:35:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,103050.0,5.2
2019-11-15T08:55:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,103050.0,5.1
2019-11-15T09:15:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,103050.0,4.8
2019-11-15T09:35:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,103050.0,4.4
2019-11-15T09:55:00+00:00,https://api.weather.gov/stations/KGPM,350.0,2.1,103010.0,2.1
2019-11-15T10:15:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,103050.0,3.9
2019-11-15T10:35:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,103050.0,4.4
2019-11-15T10:55:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,103050.0,3.5
2019-11-15T11:15:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,103080.0,3.9
2019-11-15T11:35:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,103080.0,4.0
2019-11-15T11:55:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,103050.0,2.6
2019-11-15T12:15:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,103050.0,1.8
2019-11-15T12:35:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,103050.0,1.6
2019-11-15T12:55:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,103050.0,1.8
2019-11-15T13:15:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,103080.0,2.5
2019-11-15T13:50:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,103120.0,3.0
2019-11-15T14:50:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,103150.0,7.0
2019-11-15T15:50:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,103120.0,9.0
2019-11-15T16:50:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,103120.0,12.0
2019-11-15T17:50:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,103010.0,13.0
2019-11-15T18:50:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,102880.0,14.0
2019-11-15T19:50:00+00:00,https://api.weather.gov/stations/KGPM,10.0,2.6,102810.0,14.0
2019-11-15T20:50:00+00:00,https://api.weather.gov/stations/KGPM,70.0,2.6,102710.0,15.0
2019-11-15T21:50:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,102710.0,15.0
2019-11-15T22:50:00+00:00,https://api.weather.gov/stations/KGPM,360.0,1.5,102640.0,14.0
2019-11-16T00:15:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,102640.0,12.0
2019-11-16T00:35:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,102610.0,11.2
2019-11-16T00:55:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,102610.0,11.0
2019-11-16T01:15:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,102610.0,9.7
2019-11-16T01:35:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,102610.0,10.1
2019-11-16T01:55:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,102640.0,8.7
2019-11-16T02:15:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,102680.0,9.5
2019-11-16T02:35:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,102640.0,8.3
2019-11-16T02:55:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,102640.0,8.2
2019-11-16T03:15:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,102610.0,8.9
2019-11-16T03:35:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,102640.0,8.5
2019-11-16T03:55:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,102640.0,8.1
2019-11-16T04:15:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,102610.0,7.8
2019-11-16T04:35:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,102640.0,7.6
2019-11-16T04:55:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,102640.0,7.2
2019-11-16T05:15:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,102610.0,6.8
2019-11-16T05:35:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,102610.0,6.3
2019-11-16T05:55:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,102610.0,5.8
2019-11-16T06:15:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,102610.0,5.8
2019-11-16T06:35:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,102610.0,6.0
2019-11-16T06:55:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,102570.0,5.7
2019-11-16T07:15:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,102570.0,5.6
2019-11-16T07:35:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,102540.0,5.1
2019-11-16T07:55:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,102540.0,5.6
2019-11-16T08:15:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,102540.0,5.3
2019-11-16T08:35:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,102540.0,5.1
2019-11-16T08:55:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,102510.0,5.1
2019-11-16T09:15:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,102510.0,4.8
2019-11-16T09:35:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,102510.0,4.2
2019-11-16T09:55:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,102510.0,5.0
2019-11-16T10:15:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,102510.0,3.7
2019-11-16T10:35:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,102510.0,4.0
2019-11-16T10:55:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,102510.0,3.8
2019-11-16T11:15:00+00:00,https://api.weather.gov/stations/KGPM,180.0,1.5,102470.0,3.0
2019-11-16T11:35:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,102510.0,3.6
2019-11-16T11:55:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,102470.0,3.3
2019-11-16T12:15:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,102510.0,3.0
2019-11-16T12:35:00+00:00,https://api.weather.gov/stations/KGPM,200.0,1.5,102510.0,3.1
2019-11-16T12:55:00+00:00,https://api.weather.gov/stations/KGPM,200.0,1.5,102540.0,3.5
2019-11-16T13:15:00+00:00,https://api.weather.gov/stations/KGPM,180.0,1.5,102510.0,3.6
2019-11-16T13:50:00+00:00,https://api.weather.gov/stations/KGPM,190.0,2.1,102540.0,4.0
2019-11-16T14:50:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,102570.0,8.0
2019-11-16T15:50:00+00:00,https://api.weather.gov/stations/KGPM,140.0,2.6,102540.0,11.0
2019-11-16T16:50:00+00:00,https://api.weather.gov/stations/KGPM,150.0,3.1,102470.0,14.0
2019-11-16T17:50:00+00:00,https://api.weather.gov/stations/KGPM,130.0,4.1,102340.0,15.0
2019-11-16T18:50:00+00:00,https://api.weather.gov/stations/KGPM,140.0,3.6,102200.0,16.0
2019-11-16T21:50:00+00:00,https://api.weather.gov/stations/KGPM,120.0,2.6,101970.0,17.0
2019-11-16T22:50:00+00:00,https://api.weather.gov/stations/KGPM,120.0,2.6,101970.0,16.0
2019-11-16T23:50:00+00:00,https://api.weather.gov/stations/KGPM,110.0,2.1,101970.0,14.0
2019-11-17T00:15:00+00:00,https://api.weather.gov/stations/KGPM,110.0,2.1,101930.0,13.5
2019-11-17T00:35:00+00:00,https://api.weather.gov/stations/KGPM,120.0,2.1,101930.0,13.0
2019-11-17T00:55:00+00:00,https://api.weather.gov/stations/KGPM,130.0,2.1,101970.0,12.5
2019-11-17T01:15:00+00:00,https://api.weather.gov/stations/KGPM,130.0,1.5,101970.0,11.9
2019-11-17T01:35:00+00:00,https://api.weather.gov/stations/KGPM,140.0,2.1,101930.0,11.7
2019-11-17T01:55:00+00:00,https://api.weather.gov/stations/KGPM,140.0,2.6,101930.0,11.4
2019-11-17T02:15:00+00:00,https://api.weather.gov/stations/KGPM,130.0,2.1,101930.0,11.0
2019-11-17T02:35:00+00:00,https://api.weather.gov/stations/KGPM,140.0,2.1,101930.0,10.7
2019-11-17T02:55:00+00:00,https://api.weather.gov/stations/KGPM,150.0,3.1,101930.0,11.0
2019-11-17T03:15:00+00:00,https://api.weather.gov/stations/KGPM,160.0,2.6,101930.0,10.9
2019-11-17T03:35:00+00:00,https://api.weather.gov/stations/KGPM,160.0,1.5,101930.0,10.4
2019-11-17T03:55:00+00:00,https://api.weather.gov/stations/KGPM,140.0,2.1,101930.0,10.0
2019-11-17T04:15:00+00:00,https://api.weather.gov/stations/KGPM,150.0,1.5,101930.0,10.0
2019-11-17T04:35:00+00:00,https://api.weather.gov/stations/KGPM,140.0,1.5,101900.0,9.6
2019-11-17T04:55:00+00:00,https://api.weather.gov/stations/KGPM,140.0,2.1,101860.0,9.5
2019-11-17T05:15:00+00:00,https://api.weather.gov/stations/KGPM,160.0,1.5,101860.0,9.5
2019-11-17T05:35:00+00:00,https://api.weather.gov/stations/KGPM,150.0,2.6,101830.0,9.5
2019-11-17T05:55:00+00:00,https://api.weather.gov/stations/KGPM,150.0,3.1,101830.0,9.7
2019-11-17T06:15:00+00:00,https://api.weather.gov/stations/KGPM,150.0,2.6,101830.0,9.6
2019-11-17T06:35:00+00:00,https://api.weather.gov/stations/KGPM,170.0,2.1,101830.0,9.5
2019-11-17T06:55:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,101860.0,9.2
2019-11-17T07:15:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,101860.0,8.9
2019-11-17T07:35:00+00:00,https://api.weather.gov/stations/KGPM,210.0,1.5,101900.0,8.5
2019-11-17T07:55:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,101860.0,8.1
2019-11-17T08:15:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,101900.0,8.0
2019-11-17T08:35:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,101860.0,7.1
2019-11-17T08:55:00+00:00,https://api.weather.gov/stations/KGPM,120.0,1.5,101860.0,6.8
2019-11-17T09:15:00+00:00,https://api.weather.gov/stations/KGPM,130.0,1.5,101830.0,7.3
2019-11-17T09:35:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,101830.0,6.7
2019-11-17T09:55:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,101830.0,7.0
2019-11-17T10:15:00+00:00,https://api.weather.gov/stations/KGPM,150.0,2.1,101800.0,7.0
2019-11-17T10:35:00+00:00,https://api.weather.gov/stations/KGPM,160.0,1.5,101800.0,7.2
2019-11-17T10:55:00+00:00,https://api.weather.gov/stations/KGPM,150.0,1.5,101800.0,7.2
2019-11-17T11:15:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,101800.0,7.1
2019-11-17T11:35:00+00:00,https://api.weather.gov/stations/KGPM,160.0,1.5,101800.0,7.1
2019-11-17T11:55:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,101800.0,7.0
2019-11-17T12:15:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,101830.0,7.0
2019-11-17T12:35:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,101830.0,6.2
2019-11-17T12:55:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,101860.0,5.5
2019-11-17T13:15:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,101860.0,5.7
2019-11-17T13:50:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,101900.0,6.0
2019-11-17T14:50:00+00:00,https://api.weather.gov/stations/KGPM,190.0,2.6,101900.0,9.0
2019-11-17T15:50:00+00:00,https://api.weather.gov/stations/KGPM,200.0,3.6,101860.0,12.0
2019-11-17T16:50:00+00:00,https://api.weather.gov/stations/KGPM,210.0,4.1,101860.0,16.0
2019-11-17T17:50:00+00:00,https://api.weather.gov/stations/KGPM,270.0,3.1,101760.0,17.0
2019-11-17T18:50:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,101690.0,19.0
2019-11-17T19:50:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,101590.0,19.0
2019-11-17T20:50:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,101560.0,19.0
2019-11-17T21:50:00+00:00,https://api.weather.gov/stations/KGPM,280.0,3.1,101520.0,19.0
2019-11-17T22:50:00+00:00,https://api.weather.gov/stations/KGPM,350.0,3.1,101560.0,19.0
2019-11-17T23:50:00+00:00,https://api.weather.gov/stations/KGPM,340.0,3.1,101630.0,17.0
